songsListened_monthly,tenure,subscription_spending_$,cluster
175.80357142857142,55.0,79,1
0.0,19.0,0,0
8.0,39.0,0,0
4.394736842105263,37.0,0,0
10.0,50.0,1,1
0.0,41.0,0,0
183.58333333333337,23.0,11,0
488.0857142857143,69.0,75,3
0.0,37.0,0,0
121.6153846153846,38.0,6,0
232.9090909090909,10.0,8,0
30.625,55.0,34,1
463.26666666666665,14.0,53,3
0.7358490566037735,52.0,0,1
0.131578947368421,37.0,9,0
3.5294117647058822,33.0,42,0
26.21212121212121,32.0,1,0
319.1666666666667,35.0,0,3
41.8,4.0,273,0
20.26,49.0,2,1
172.6206896551724,57.0,0,1
6.689655172413793,28.0,0,0
149.23711340206185,96.0,0,1
0.5454545454545454,32.0,1,0
20.22222222222222,53.0,0,1
16.0,29.0,9,0
7.074074074074074,26.0,37,0
0.4923076923076923,64.0,5,1
182.71794871794873,38.0,5,0
0.3918918918918919,73.0,0,1
6.882352941176471,33.0,18,0
429.6268656716418,66.0,60,3
12.364864864864863,73.0,0,1
38.526315789473685,56.0,0,1
6.9298245614035086,56.0,0,1
266.7358490566038,52.0,21,3
198.84722222222223,71.0,0,1
59.20338983050848,58.0,0,1
0.0,27.0,0,0
91.76,24.0,4,0
8.204545454545455,43.0,22,1
207.7058823529412,16.0,98,0
0.5882352941176471,33.0,0,0
0.3584905660377358,52.0,4,1
8.627906976744185,42.0,0,1
101.3181818181818,21.0,33,0
115.5,27.0,2,0
230.9142857142857,34.0,25,3
6.3,19.0,0,0
185.05172413793105,57.0,0,1
14.52777777777778,35.0,91,0
21.348837209302324,42.0,59,1
23.705882352941178,16.0,1,0
504.3037974683545,78.0,76,3
178.55555555555554,26.0,0,0
11.07843137254902,50.0,5,1
486.0,18.0,248,3
19.333333333333332,47.0,0,1
0.0208333333333333,47.0,1,1
256.77777777777777,8.0,65,0
61.6,14.0,56,0
253.890625,63.0,49,3
240.24137931034485,28.0,0,3
187.53846153846155,25.0,52,0
99.125,15.0,155,0
17.076923076923077,25.0,11,0
0.0,58.0,0,1
52.36507936507937,62.0,0,1
170.43939393939394,65.0,6,1
112.8529411764706,67.0,1,1
370.2093023255814,42.0,3,3
19.980392156862745,50.0,0,1
21.77777777777778,35.0,67,0
51.58,49.0,11,1
4.666666666666667,14.0,0,0
20.564705882352943,84.0,0,1
0.0,19.0,0,0
47.375,15.0,383,0
0.4787234042553192,93.0,0,1
15.423076923076923,25.0,1,0
6.322033898305085,58.0,11,1
245.97297297297297,36.0,587,2
59.48148148148148,26.0,26,0
22.071428571428573,27.0,13,0
0.0,9.0,0,0
306.96610169491527,58.0,0,3
164.1125,79.0,0,1
0.3088235294117647,67.0,0,1
54.388888888888886,17.0,77,0
362.2162162162162,36.0,30,3
193.5,19.0,275,0
466.9130434782609,22.0,34,3
221.8450704225352,70.0,0,1
52.13725490196079,50.0,0,1
397.4642857142857,83.0,5,3
0.0606060606060606,32.0,1,0
259.3333333333333,47.0,1,3
153.76470588235293,50.0,24,1
433.719298245614,56.0,46,3
100.5897435897436,77.0,5,1
13.590909090909092,21.0,10,0
42.421052631578945,37.0,19,0
6.465753424657534,72.0,0,1
8.7,19.0,38,0
279.125,7.0,6,3
253.05555555555551,35.0,15,3
119.04545454545456,21.0,141,0
62.62,49.0,12,1
0.0,39.0,0,0
149.82258064516128,61.0,243,1
34.77142857142857,34.0,128,0
76.4,14.0,80,0
63.271186440677965,58.0,0,1
57.280701754385966,56.0,49,1
95.58333333333331,23.0,4,0
172.29113924050634,78.0,0,1
249.7234042553191,46.0,0,3
74.3,59.0,85,1
0.1,19.0,1,0
5.346153846153846,25.0,7,0
0.0,28.0,2,0
236.15151515151516,32.0,8,3
0.18,49.0,0,1
184.5967741935484,61.0,7,1
211.11320754716985,52.0,0,1
368.5208333333333,47.0,0,3
355.4642857142857,27.0,45,3
6.615384615384615,25.0,126,0
61.25,27.0,59,0
147.1875,47.0,0,1
376.27450980392155,50.0,6,3
179.0,59.0,1,1
12.305084745762713,58.0,42,1
307.3636363636364,10.0,0,3
75.6923076923077,12.0,3,0
250.675,39.0,131,3
22.483870967741936,30.0,65,0
5.704545454545454,43.0,8,1
0.6,34.0,0,0
0.1733333333333333,74.0,8,1
10.307692307692308,25.0,12,0
0.0526315789473684,18.0,2,0
38.679245283018865,52.0,2,1
2.490566037735849,52.0,1,1
204.92,24.0,74,0
125.13846153846154,64.0,20,1
3.6842105263157894,18.0,7,0
99.0,11.0,387,0
0.0566037735849056,52.0,1,1
57.75471698113208,52.0,67,1
443.2741935483871,61.0,0,3
0.0,29.0,0,0
302.78125,31.0,1,3
290.55555555555554,26.0,0,3
0.2857142857142857,13.0,0,0
26.338028169014084,70.0,106,1
183.4,14.0,2,0
5.041666666666667,23.0,5,0
181.58333333333337,11.0,0,0
0.0,54.0,0,1
7.909090909090909,21.0,0,0
348.95238095238096,20.0,39,3
18.423076923076923,25.0,252,0
5.9,59.0,95,1
104.74468085106383,46.0,139,1
390.4782608695652,45.0,1,3
19.56,24.0,1,0
46.985915492957744,70.0,69,1
31.86,49.0,2,1
122.58064516129032,30.0,17,0
76.515625,63.0,164,1
159.3658536585366,40.0,22,0
421.5238095238095,62.0,388,3
0.0,35.0,0,0
1.4736842105263157,18.0,14,0
13.543859649122806,56.0,12,1
271.5064935064935,76.0,63,1
3.0,55.0,0,1
10.88,24.0,56,0
0.0,21.0,0,0
21.244897959183675,48.0,37,1
164.88679245283018,52.0,0,1
35.26923076923077,25.0,129,0
9.289473684210526,37.0,3,0
238.2876712328767,72.0,1,1
12.985507246376812,68.0,0,1
344.44897959183675,48.0,8,3
73.97368421052632,37.0,400,0
156.35135135135135,36.0,68,0
22.985507246376812,68.0,0,1
98.0,76.0,1,1
126.72222222222224,17.0,47,0
41.976190476190474,41.0,7,0
11.606060606060606,32.0,0,0
85.78571428571429,27.0,0,0
35.3448275862069,28.0,0,0
38.714285714285715,13.0,1,0
111.29032258064515,61.0,13,1
129.3111111111111,44.0,120,1
1.351351351351351,36.0,36,0
0.18,49.0,7,1
4.454545454545454,10.0,10,0
6.636363636363637,32.0,21,0
12.846153846153848,12.0,1,0
0.0,10.0,0,0
171.25,7.0,6,0
35.74390243902439,81.0,0,1
40.333333333333336,38.0,20,0
0.0,57.0,0,1
157.07142857142858,41.0,80,1
4.483333333333333,59.0,0,1
302.3,9.0,30,3
6.777777777777778,53.0,35,1
267.05357142857144,55.0,0,3
12.906976744186046,42.0,9,1
12.944444444444445,17.0,0,0
0.2222222222222222,35.0,0,0
0.0,13.0,1,0
5.5813953488372094,42.0,0,1
26.775862068965516,57.0,7,1
0.0,16.0,0,0
28.977777777777774,44.0,1,1
396.9166666666667,59.0,0,3
50.90163934426229,60.0,15,1
21.142857142857142,13.0,175,0
11.923076923076923,38.0,20,0
76.625,39.0,11,0
0.0,41.0,0,0
367.4107142857143,55.0,139,3
396.3835616438356,72.0,12,3
0.0263157894736842,37.0,1,0
28.677419354838708,61.0,204,1
0.1044776119402985,66.0,2,1
13.458333333333334,23.0,7,0
0.2926829268292683,40.0,0,0
58.166666666666664,41.0,168,0
80.625,31.0,54,0
9.61111111111111,53.0,0,1
84.41666666666667,59.0,443,1
204.6829268292683,40.0,111,3
0.0,4.0,0,0
333.34375,31.0,0,3
65.7457627118644,58.0,0,1
0.0,7.0,0,0
451.9054054054054,73.0,118,3
110.44444444444444,53.0,235,1
265.2881355932203,58.0,28,3
496.2,59.0,5,3
0.0181818181818181,54.0,0,1
193.0952380952381,20.0,2,0
224.0704225352113,70.0,3,1
131.54545454545453,43.0,6,1
2.4878048780487805,40.0,15,0
339.06666666666666,44.0,5,3
442.8,34.0,40,3
458.7674418604651,42.0,1,3
262.03125,31.0,0,3
0.0,55.0,0,1
30.24324324324324,36.0,11,0
10.05,39.0,9,0
117.1842105263158,37.0,4,0
1.162162162162162,36.0,5,0
60.42307692307692,25.0,169,0
139.33333333333334,5.0,0,0
0.0,47.0,0,1
161.76923076923077,25.0,482,0
0.1666666666666666,29.0,0,0
88.8,54.0,0,1
325.375,23.0,117,3
46.0,41.0,0,0
6.8431372549019605,50.0,0,1
16.884615384615383,25.0,133,0
3.638297872340426,46.0,5,1
5.564102564102564,38.0,0,0
8.189655172413794,57.0,0,1
2.765957446808511,46.0,0,1
169.79032258064515,61.0,22,1
26.711111111111112,44.0,74,1
101.03125,31.0,51,0
12.636363636363637,32.0,5,0
12.270588235294118,84.0,0,1
43.8421052631579,37.0,20,0
258.63492063492066,62.0,47,3
240.6818181818182,43.0,2,3
32.38461538461539,12.0,0,0
26.166666666666668,5.0,27,0
0.0,38.0,0,0
160.13953488372093,42.0,0,1
312.531914893617,46.0,34,3
2.543859649122807,56.0,1,1
0.0612244897959183,48.0,1,1
36.6219512195122,81.0,1,1
6.869565217391305,45.0,0,1
111.9342105263158,75.0,42,1
27.270833333333332,47.0,1,1
327.6470588235294,16.0,4,3
388.1428571428572,6.0,0,3
125.04918032786884,60.0,228,1
21.28,24.0,10,0
34.285714285714285,13.0,1,0
22.125,23.0,321,0
28.295081967213115,60.0,2,1
31.5,31.0,0,0
145.52941176470588,16.0,48,0
94.08333333333331,47.0,0,1
40.56521739130435,45.0,220,1
116.51282051282053,38.0,0,0
56.44827586206897,57.0,0,1
102.33802816901408,70.0,88,1
17.384615384615383,51.0,0,1
337.9622641509434,52.0,101,3
88.19047619047619,62.0,57,1
44.54054054054054,36.0,480,0
0.2571428571428571,34.0,4,0
49.69090909090909,54.0,63,1
68.61764705882354,33.0,28,0
43.07692307692308,25.0,43,0
61.07936507936508,62.0,96,1
2.176470588235294,33.0,66,0
0.027027027027027,36.0,11,0
93.95,59.0,17,1
345.6714285714286,69.0,115,3
495.5,37.0,164,3
22.125,15.0,153,0
8.4375,31.0,46,0
1.475,39.0,3,0
135.2340425531915,46.0,14,1
0.0,28.0,3,0
496.741935483871,61.0,19,3
0.0,59.0,0,1
30.0,15.0,10,0
29.62162162162162,36.0,43,0
40.575,39.0,4,0
17.76923076923077,25.0,34,0
465.468085106383,46.0,16,3
5.45,39.0,17,0
133.9,19.0,19,0
10.181818181818182,21.0,1,0
204.8732394366197,70.0,34,1
78.71052631578948,37.0,219,0
2.857142857142857,41.0,36,0
201.9,49.0,34,1
24.34375,31.0,168,0
50.26923076923077,25.0,3,0
15.040816326530612,48.0,3,1
368.55,59.0,178,3
55.53333333333333,14.0,73,0
19.486486486486488,36.0,88,0
11.16279069767442,42.0,197,0
43.75,63.0,0,1
8.4375,63.0,2,1
17.676470588235293,33.0,16,0
347.4117647058824,16.0,11,3
115.32,49.0,0,1
296.6666666666667,17.0,0,3
108.54666666666668,74.0,0,1
56.81632653061224,48.0,6,1
2.0,37.0,0,0
206.6140350877193,56.0,17,1
99.02857142857142,34.0,1283,2
40.90909090909091,54.0,15,1
0.0,20.0,1,0
395.61728395061726,80.0,80,3
209.17073170731703,40.0,178,3
103.1,9.0,17,0
129.46511627906978,42.0,137,1
0.088235294117647,33.0,0,0
56.12765957446808,46.0,112,1
119.03846153846152,25.0,55,0
0.0,54.0,0,1
135.47619047619048,62.0,0,1
1.037037037037037,26.0,8,0
178.4561403508772,56.0,40,1
91.54411764705884,67.0,24,1
303.56410256410254,38.0,0,3
0.0,65.0,0,1
75.425,39.0,69,0
250.3709677419355,61.0,113,3
477.2,9.0,7,3
0.0,24.0,0,0
14.45,59.0,1,1
354.2608695652174,22.0,38,3
62.5,25.0,32,0
227.54166666666663,23.0,4,0
38.27450980392157,50.0,8,1
479.54545454545456,43.0,84,3
0.0,39.0,0,0
0.0,41.0,0,0
0.0,39.0,0,0
0.7058823529411765,50.0,0,1
0.25,23.0,0,0
0.0,26.0,0,0
158.15384615384616,38.0,35,0
2.7704918032786887,60.0,0,1
52.294117647058826,50.0,0,1
52.96969696969697,32.0,53,0
0.1052631578947368,18.0,0,0
212.8,34.0,0,3
63.457142857142856,34.0,46,0
122.07692307692308,51.0,0,1
85.24731182795699,92.0,201,1
0.2352941176470588,33.0,12,0
2.0,36.0,1,0
89.33333333333333,8.0,2,0
0.0416666666666666,23.0,0,0
301.2054794520548,72.0,31,3
8.391891891891891,73.0,0,1
68.26415094339623,52.0,96,1
1.4285714285714286,48.0,8,1
265.59322033898303,58.0,6,3
27.578125,63.0,9,1
278.32307692307694,64.0,0,3
97.3,29.0,3,0
47.02173913043478,45.0,14,1
121.7872340425532,46.0,0,1
161.46296296296296,53.0,13,1
14.382352941176473,33.0,0,0
6.833333333333333,17.0,0,0
11.026315789473683,37.0,0,0
342.42857142857144,13.0,68,3
9.538461538461538,25.0,98,0
1.0,28.0,0,0
1.0263157894736843,37.0,3,0
31.67241379310345,57.0,6,1
29.584615384615383,64.0,10,1
10.797752808988765,88.0,0,1
298.9,19.0,3,3
366.11538461538464,25.0,2,3
168.875,47.0,4,1
147.3859649122807,56.0,0,1
29.176470588235293,50.0,3,1
445.5873015873016,62.0,0,3
6.409090909090909,43.0,25,1
118.76190476190476,20.0,10,0
5.231884057971015,68.0,0,1
455.57894736842104,37.0,39,3
0.0,22.0,0,0
164.85714285714286,13.0,14,0
21.3125,63.0,2,1
121.54545454545456,43.0,0,1
48.4054054054054,36.0,4,0
183.23076923076923,64.0,3,1
128.33962264150944,52.0,2,1
277.0833333333333,23.0,64,3
301.3709677419355,61.0,44,3
260.39473684210526,37.0,24,3
118.93243243243244,73.0,0,1
18.944444444444443,17.0,22,0
169.2325581395349,42.0,119,1
165.57894736842104,18.0,1,0
1.9743589743589745,38.0,0,0
115.27586206896552,57.0,45,1
23.27777777777778,35.0,10,0
2.912280701754386,56.0,37,1
6.346153846153846,25.0,20,0
9.2,29.0,2,0
40.93617021276596,46.0,1,1
316.1923076923077,25.0,24,3
30.2,34.0,8,0
24.4,4.0,0,0
41.56521739130435,45.0,0,1
14.962962962962964,26.0,9,0
140.33962264150944,52.0,3,1
71.0,19.0,93,0
424.1666666666667,17.0,20,3
137.72,24.0,521,2
0.0,7.0,4,0
58.44444444444444,8.0,0,0
3.0,33.0,48,0
0.0,64.0,2,1
83.14754098360656,60.0,10,1
27.642857142857142,69.0,11,1
328.0833333333333,47.0,8,3
28.68421052631579,37.0,89,0
0.25,43.0,0,1
0.0,52.0,0,1
10.27777777777778,35.0,102,0
47.90243902439025,40.0,139,0
206.5,49.0,0,1
9.5,13.0,9,0
20.238095238095237,41.0,2,0
2.5074626865671643,66.0,0,1
406.0,25.0,50,3
408.9166666666667,11.0,83,3
23.5531914893617,46.0,2,1
91.79545454545456,43.0,12,1
4.7894736842105265,18.0,60,0
0.0,33.0,0,0
56.76190476190476,41.0,15,0
0.0,16.0,0,0
207.9047619047619,20.0,0,0
10.115384615384617,25.0,43,0
181.0,17.0,8,0
220.0967741935484,30.0,72,3
30.225806451612904,30.0,19,0
14.891891891891891,36.0,24,0
0.5666666666666667,29.0,0,0
116.1,9.0,0,0
96.51785714285714,55.0,16,1
0.0,55.0,0,1
0.0,6.0,10,0
290.7818181818182,54.0,221,3
53.92307692307692,38.0,1,0
76.98529411764706,67.0,0,1
86.3076923076923,38.0,102,0
119.89655172413794,57.0,0,1
1.1851851851851851,26.0,12,0
181.97058823529412,33.0,0,0
11.423076923076923,25.0,24,0
14.685714285714283,34.0,0,0
357.4,14.0,152,3
161.92857142857142,27.0,23,0
102.23076923076924,25.0,93,0
14.144927536231885,68.0,0,1
227.20338983050848,58.0,0,1
380.2183908045977,86.0,72,3
332.0175438596491,56.0,8,3
20.47619047619047,20.0,38,0
3.393939393939394,32.0,2,0
0.1111111111111111,17.0,0,0
304.6,39.0,48,3
300.5405405405405,36.0,1,3
265.16923076923075,64.0,42,3
151.48837209302326,42.0,141,1
437.95454545454544,43.0,53,3
9.375,31.0,0,0
139.44776119402985,66.0,0,1
338.94666666666666,74.0,0,3
19.375,47.0,0,1
509.9318181818182,43.0,309,3
198.8,54.0,15,1
1.6428571428571428,13.0,8,0
274.5,51.0,10,3
7.15,59.0,1,1
5.448275862068965,57.0,17,1
75.58823529411765,16.0,20,0
25.31578947368421,18.0,12,0
160.92307692307693,25.0,57,0
1.7884615384615383,51.0,27,1
3.942857142857143,34.0,5,0
27.28301886792453,52.0,1,1
483.2826086956522,45.0,31,3
372.4848484848485,65.0,29,3
237.8095238095238,20.0,39,3
155.90243902439025,40.0,53,0
485.58181818181816,54.0,0,3
325.2361111111111,71.0,93,3
32.25423728813559,58.0,55,1
0.5666666666666667,29.0,0,0
111.84615384615384,12.0,97,0
22.86111111111111,35.0,1,0
0.1666666666666666,5.0,0,0
59.89473684210526,18.0,694,2
0.5333333333333333,14.0,0,0
248.2,19.0,64,3
51.8235294117647,33.0,25,0
14.34722222222222,71.0,6,1
0.4545454545454545,10.0,2,0
1.7826086956521738,45.0,5,1
350.9130434782609,45.0,11,3
27.17142857142857,34.0,300,0
64.79411764705883,33.0,19,0
7.923076923076923,25.0,6,0
64.7,29.0,153,0
0.0,51.0,0,1
20.149425287356323,86.0,45,1
3.5517241379310347,86.0,94,1
32.03125,63.0,198,1
20.916666666666668,23.0,23,0
249.9803921568627,50.0,2,3
253.66666666666663,41.0,17,3
18.625,63.0,30,1
192.1176470588235,16.0,0,0
95.97619047619048,41.0,6,1
277.5684210526316,94.0,0,1
0.0,22.0,1,0
77.85185185185185,26.0,2,0
102.29411764705884,84.0,0,1
124.6842105263158,18.0,109,0
2.0714285714285716,13.0,0,0
27.61904761904762,41.0,0,0
50.91304347826087,45.0,71,1
40.78260869565217,45.0,0,1
412.71153846153845,51.0,129,3
7.037037037037037,80.0,0,1
0.3137254901960784,50.0,8,1
0.0,57.0,0,1
2.217391304347826,22.0,6,0
16.933333333333334,29.0,0,0
305.93023255813955,42.0,2,3
9.128205128205128,38.0,0,0
206.1428571428571,20.0,11,0
0.0,51.0,0,1
27.03703703703704,26.0,374,0
48.65432098765432,80.0,48,1
173.63793103448276,57.0,407,1
97.8846153846154,25.0,12,0
42.12,49.0,0,1
2.024390243902439,40.0,3,0
94.35714285714286,55.0,2,1
214.52941176470588,16.0,1,0
6.611111111111111,35.0,7,0
0.0,47.0,0,1
497.03333333333336,29.0,29,3
23.027027027027028,36.0,2,0
172.85365853658536,40.0,30,0
51.28125,31.0,19,0
169.69230769230768,25.0,0,0
383.48837209302326,42.0,1,3
80.06666666666666,44.0,26,1
367.18367346938777,48.0,3,3
348.0769230769231,38.0,54,3
2.9166666666666665,35.0,14,0
211.1290322580645,30.0,126,3
336.25,47.0,284,3
1.0566037735849056,52.0,19,1
0.1428571428571428,13.0,0,0
119.70370370370372,53.0,76,1
451.2857142857143,41.0,281,3
30.5,13.0,2,0
1.0,29.0,0,0
19.384615384615383,25.0,66,0
28.818181818181817,21.0,0,0
52.09836065573771,60.0,316,1
137.41463414634146,40.0,6,0
13.702127659574469,46.0,4,1
0.0588235294117647,33.0,0,0
0.0,10.0,2,0
245.42307692307693,77.0,1448,2
5.942857142857143,34.0,19,0
190.06,49.0,146,1
284.31944444444446,71.0,84,3
41.588235294117645,16.0,16,0
249.57142857142856,27.0,0,3
0.0,34.0,0,0
192.8,14.0,0,0
21.019607843137255,50.0,11,1
136.88235294117646,50.0,0,1
0.0746268656716417,66.0,0,1
50.016949152542374,58.0,0,1
11.047619047619047,83.0,6,1
12.7,59.0,0,1
47.22222222222222,8.0,0,0
119.32857142857142,69.0,5,1
78.19148936170212,46.0,1,1
73.8051948051948,76.0,1,1
392.1515151515151,32.0,18,3
141.35416666666666,47.0,1,1
101.36,49.0,12,1
94.15492957746478,70.0,7,1
219.625,23.0,0,0
225.3764705882353,84.0,82,1
11.411764705882351,16.0,0,0
3.156862745098039,50.0,0,1
187.26,49.0,18,1
317.0851063829787,46.0,67,3
210.5,41.0,38,3
4.675,39.0,24,0
0.0,6.0,0,0
15.882352941176473,16.0,5,0
168.6315789473684,37.0,7,0
392.1639344262295,60.0,4,3
0.4590163934426229,60.0,0,1
104.76923076923076,25.0,1564,2
0.0,57.0,0,1
471.3,19.0,65,3
201.67567567567568,36.0,485,3
467.45714285714286,69.0,6,3
259.3666666666667,29.0,164,3
28.746666666666663,74.0,13,1
11.28,24.0,0,0
509.06410256410254,77.0,0,3
7.78125,31.0,4,0
368.9875,79.0,44,3
19.423076923076923,25.0,26,0
0.0,33.0,0,0
11.220338983050848,58.0,0,1
39.75,55.0,56,1
0.0,55.0,0,1
258.6666666666667,35.0,21,3
18.153846153846153,38.0,0,0
4.065573770491803,60.0,22,1
290.8125,47.0,6,3
0.75,39.0,1,0
14.846153846153848,25.0,9,0
0.4423076923076923,51.0,23,1
491.0344827586207,28.0,159,3
93.15789473684212,37.0,11,0
190.28235294117647,84.0,0,1
381.493670886076,78.0,21,3
94.66666666666669,65.0,16,1
122.8125,63.0,16,1
0.0,61.0,0,1
0.4444444444444444,35.0,2,0
15.75,23.0,282,0
7.725,39.0,16,0
116.48648648648648,36.0,2,0
51.02857142857143,69.0,0,1
49.111111111111114,53.0,2,1
477.3333333333333,59.0,212,3
0.0,83.0,0,1
61.659574468085104,46.0,4,1
0.375,23.0,7,0
365.9655172413793,28.0,10,3
329.45454545454544,43.0,47,3
6.043478260869565,68.0,0,1
285.11842105263156,75.0,85,3
418.6388888888889,35.0,8,3
44.34090909090909,43.0,200,1
11.142857142857142,55.0,2,1
0.0,27.0,0,0
31.789473684210527,18.0,13,0
0.0,39.0,0,0
250.03571428571428,55.0,26,3
39.95,19.0,11,0
17.473684210526315,37.0,6,0
0.0,43.0,0,1
0.8387096774193549,30.0,1,0
451.1136363636364,43.0,17,3
21.189655172413794,57.0,1,1
189.86666666666667,29.0,32,0
89.48648648648648,36.0,0,0
264.72857142857146,69.0,18,3
0.5833333333333334,11.0,0,0
328.0,79.0,0,3
71.03225806451613,61.0,44,1
410.46,49.0,108,3
94.26829268292684,81.0,0,1
373.6857142857143,69.0,11,3
45.857142857142854,20.0,81,0
0.0,34.0,0,0
0.0,62.0,0,1
34.73684210526316,18.0,7,0
0.4067796610169492,58.0,5,1
231.7532467532467,76.0,1,1
347.675,79.0,20,3
28.176470588235293,33.0,28,0
2.7804878048780486,40.0,4,0
8.789473684210526,37.0,0,0
68.35135135135135,36.0,182,0
13.527272727272727,54.0,0,1
299.4054054054054,36.0,5,3
10.31578947368421,37.0,80,0
30.047619047619047,20.0,212,0
0.25,7.0,1,0
106.36842105263158,18.0,4,0
245.91304347826087,22.0,10,3
84.65625,31.0,0,0
241.17142857142855,69.0,5,1
21.10576923076923,103.0,0,1
44.59154929577465,70.0,2,1
23.482142857142858,55.0,3,1
1.6708860759493671,78.0,0,1
27.666666666666668,74.0,0,1
55.76923076923077,25.0,0,0
27.64,24.0,25,0
3.1666666666666665,41.0,1,0
87.67441860465117,42.0,0,1
182.0,18.0,443,0
0.1794871794871795,38.0,0,0
1.0952380952380951,20.0,0,0
160.66666666666666,71.0,0,1
71.4375,15.0,236,0
4.4,24.0,57,0
152.8,74.0,0,1
77.86363636363636,21.0,4,0
0.0681818181818181,43.0,2,1
18.875,23.0,4,0
497.8536585365854,81.0,341,3
113.54761904761904,41.0,262,0
0.9090909090909092,43.0,9,1
261.2857142857143,6.0,0,0
50.432432432432435,36.0,0,0
148.0625,15.0,73,0
22.666666666666668,23.0,0,0
101.3846153846154,77.0,26,1
15.862745098039216,50.0,28,1
25.48,24.0,59,0
118.61666666666666,59.0,0,1
189.98461538461535,64.0,4,1
7.071428571428571,13.0,2,0
27.253968253968253,62.0,14,1
50.82608695652174,22.0,437,0
192.78571428571428,41.0,0,3
46.75757575757576,32.0,48,0
2.3142857142857145,34.0,15,0
0.0,24.0,0,0
0.0,31.0,0,0
235.63793103448276,57.0,0,3
358.4179104477612,66.0,15,3
20.04,24.0,1,0
192.0,20.0,5,0
300.8,39.0,0,3
2.5319148936170213,46.0,0,1
108.0,28.0,19,0
193.92857142857144,41.0,0,3
75.0,25.0,90,0
268.7142857142857,27.0,0,3
117.66666666666669,38.0,34,0
463.2631578947368,75.0,54,3
488.57894736842104,18.0,0,3
0.4468085106382978,46.0,30,1
36.370370370370374,26.0,81,0
3.1325301204819276,82.0,0,1
0.0,73.0,0,1
13.2,9.0,9,0
22.791666666666668,23.0,110,0
0.1,39.0,42,0
32.5,11.0,29,0
73.35714285714286,13.0,126,0
0.3333333333333333,26.0,1,0
0.0,40.0,0,0
11.333333333333334,17.0,21,0
114.28571428571428,6.0,170,0
337.1111111111111,35.0,0,3
109.26530612244898,48.0,9,1
392.3888888888889,35.0,28,3
91.63888888888889,35.0,123,0
104.77777777777776,35.0,9,0
438.29487179487177,77.0,0,3
397.5405405405405,36.0,31,3
301.2142857142857,41.0,1,3
291.0576923076923,51.0,54,3
83.8529411764706,67.0,0,1
484.41379310344826,57.0,0,3
14.845238095238097,83.0,1,1
0.03125,31.0,0,0
83.81333333333333,74.0,0,1
0.0,17.0,0,0
160.33846153846153,64.0,53,1
416.3617021276595,46.0,0,3
27.19402985074627,66.0,0,1
35.54385964912281,56.0,29,1
284.9056603773585,52.0,3,3
10.0,38.0,5,0
18.09803921568627,50.0,2,1
36.13636363636363,21.0,47,0
135.2,14.0,37,0
33.23529411764706,16.0,65,0
458.67605633802816,70.0,0,3
35.61764705882353,33.0,0,0
356.6981132075472,52.0,946,2
18.142857142857142,48.0,47,1
16.457142857142856,34.0,1,0
10.0,25.0,33,0
308.8490566037736,52.0,678,2
56.82539682539682,62.0,51,1
1.375,15.0,0,0
8.066666666666666,44.0,0,1
4.434782608695652,68.0,0,1
213.9111111111111,44.0,0,3
118.17647058823528,16.0,17,0
48.11764705882353,16.0,92,0
117.53658536585364,40.0,1,0
229.56,24.0,26,3
11.333333333333334,17.0,12,0
28.444444444444443,44.0,4,1
0.1176470588235294,16.0,0,0
0.027027027027027,36.0,0,0
2.4375,15.0,3,0
55.23809523809524,20.0,15,0
3.5625,47.0,0,1
26.28358208955224,66.0,0,1
8.975609756097562,40.0,11,0
2.4,44.0,0,1
2.75,11.0,36,0
11.8,39.0,4,0
109.92857142857144,27.0,15,0
53.54545454545455,21.0,0,0
51.76190476190476,20.0,1,0
0.3157894736842105,56.0,0,1
40.34615384615385,25.0,20,0
45.86666666666667,44.0,10,1
98.83333333333331,29.0,13,0
0.0,16.0,0,0
0.032258064516129,30.0,0,0
380.4605263157895,75.0,9,3
243.7962962962963,53.0,0,3
0.625,31.0,9,0
32.47692307692308,64.0,6,1
90.4109589041096,72.0,16,1
309.3466666666667,74.0,28,3
271.3296703296703,90.0,0,1
8.529411764705882,16.0,93,0
142.05555555555554,53.0,80,1
220.9186046511628,85.0,62,1
364.2142857142857,41.0,0,3
5.0,13.0,6,0
0.0,13.0,1,0
41.12280701754386,56.0,47,1
414.8783783783784,73.0,24,3
28.03076923076923,64.0,0,1
281.7857142857143,13.0,0,3
290.1294117647059,84.0,0,1
100.0,41.0,6,1
42.0,4.0,0,0
0.0,19.0,0,0
300.64,24.0,4,3
220.69444444444449,35.0,0,3
44.88461538461539,25.0,160,0
