net_user,age,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,subscription_spending_$,posts,playlists,shouts,adopter,tenure,good_country,age_category,gender,songsListened_monthly,social_activity
totally_random,23.0,16.0,24.14285714,0.846153846,3.0,0.0,34723,40,0,0,49.0,0,17.0,False,Adults,Female,1929.0555555555557,49.0
totallyskylar,22.0,45.0,23.12121212,0.486486487,6.0,1.0,25002,369,0,1,39.0,0,35.0,True,Adults,Unknown,694.5,40.0
totenlichtchen,23.0,47.0,24.64516129,0.58974359,17.0,2.0,39617,257,0,1,20.0,0,31.0,False,Adults,Female,1238.03125,21.0
tothst,,107.0,22.67901235,0.113402062,26.0,1.0,20315,125,1,0,41.0,0,27.0,True,Unknown,Male,725.5357142857143,42.0
totorobeckham,,23.0,25.27272727,1.0,9.0,0.0,38466,0,0,0,,0,45.0,Unknown,Unknown,Unknown,836.2173913043479,
tototti,,5.0,34.75,1.0,2.0,0.0,49560,0,0,0,2.0,0,52.0,False,Unknown,Unknown,935.0943396226415,2.0
touchdownpope,25.0,6.0,25.16666667,1.0,1.0,0.0,56150,6,0,0,3.0,0,60.0,False,Adults,Male,920.4918032786885,3.0
touchkof,,0.0,,,0.0,0.0,72517,0,0,0,1.0,0,20.0,Unknown,Unknown,Unknown,3453.190476190476,1.0
tounaii,21.0,24.0,20.61111111,0.411764706,4.0,0.0,59886,266,0,1,33.0,0,61.0,False,Adults,Male,965.9032258064516,34.0
tourniquet1985,26.0,30.0,30.5,0.777777778,9.0,1.0,72357,56,1,1,78.0,0,58.0,True,Adults,Female,1226.3898305084747,80.0
tovejangegard,19.0,9.0,19.2,0.25,3.0,0.0,38785,91,0,0,22.0,0,50.0,False,Teens,Female,760.4901960784314,22.0
tovelindholm,32.0,18.0,28.42857143,0.888888889,4.0,0.0,31830,88,0,0,6.0,0,36.0,False,Adults,Female,860.2702702702703,6.0
towelington,21.0,1.0,,,0.0,0.0,8114,1,0,0,15.0,0,7.0,True,Adults,Male,1014.25,15.0
towolf,,0.0,,,0.0,0.0,60076,9,21,0,,0,73.0,Unknown,Unknown,Male,811.8378378378378,
toxicmutant,26.0,6.0,24.75,0.2,3.0,1.0,50117,15,1,1,22.0,0,51.0,False,Adults,Male,963.7884615384615,24.0
toxicworm,18.0,16.0,20.0,0.8,5.0,0.0,24784,103,0,0,5.0,0,24.0,False,Teens,Male,991.36,5.0
toxiden,20.0,86.0,20.33333333,0.620253165,23.0,1.0,25064,62,0,1,65.0,0,39.0,False,Teens,Male,626.6,66.0
toydoll89,22.0,3.0,21.0,0.0,1.0,0.0,61286,63,1,1,4.0,0,48.0,False,Adults,Male,1250.734693877551,6.0
tpascarella,23.0,16.0,25.5,0.733333333,1.0,0.0,60472,0,0,0,9.0,0,70.0,True,Adults,Male,851.7183098591549,9.0
tpetri,,3.0,29.0,0.5,1.0,0.0,19331,624,0,0,1.0,0,16.0,Unknown,Unknown,Unknown,1137.1176470588234,1.0
tpmxo93,,24.0,17.875,0.666666667,3.0,1.0,27537,20,0,0,9.0,0,27.0,Unknown,Unknown,Unknown,983.4642857142857,9.0
tpvhall,30.0,27.0,28.42857143,0.875,2.0,0.0,64803,0,1,0,0.0,0,83.0,False,Adults,Male,771.4642857142857,1.0
traced31,19.0,31.0,20.52380952,0.148148148,9.0,1.0,29365,664,0,2,112.0,0,24.0,True,Teens,Female,1174.6,114.0
tracerbuiiet,,0.0,,,0.0,0.0,50907,102,0,0,1.0,0,71.0,Unknown,Unknown,Unknown,707.0416666666666,1.0
track-fieldstar,19.0,192.0,19.28148148,0.93877551,27.0,2.0,5963,779,1,0,203.0,0,5.0,True,Teens,Male,993.8333333333334,204.0
tracy00,18.0,39.0,22.36666667,0.666666667,12.0,0.0,24000,195,3,0,0.0,0,41.0,False,Teens,Female,571.4285714285714,3.0
tradash,,4.0,27.66666667,1.0,1.0,0.0,34606,200,0,0,1.0,0,50.0,False,Unknown,Unknown,678.5490196078431,1.0
tradig,21.0,4.0,20.5,0.666666667,2.0,0.0,11602,0,0,0,2.0,0,19.0,Unknown,Adults,Male,580.1,2.0
tradycyjnie,16.0,53.0,21.14285714,0.375,19.0,1.0,6998,239,1,0,83.0,0,6.0,False,Teens,Female,999.7142857142857,84.0
tragic--tragic,53.0,42.0,22.59259259,0.675675676,7.0,2.0,113577,31,12,1,232.0,0,60.0,False,MiddleAged,Female,1861.9180327868853,245.0
tragic-yellow,22.0,32.0,20.82608696,0.448275862,9.0,0.0,35062,86,0,0,23.0,0,38.0,False,Adults,Male,899.025641025641,23.0
tranker,,7.0,19.33333333,0.333333333,1.0,0.0,34792,29,4,0,22.0,0,49.0,False,Unknown,Male,695.84,26.0
tranquillized,20.0,16.0,22.41666667,0.384615385,7.0,0.0,32968,4,3,1,151.0,0,47.0,False,Teens,Male,686.8333333333334,155.0
transformatora,34.0,7.0,28.75,1.0,2.0,1.0,81125,0,3,0,134.0,0,35.0,False,Adults,Male,2253.472222222222,137.0
transliterator,24.0,9.0,24.14285714,0.5,3.0,0.0,51489,159,0,1,15.0,0,45.0,True,Adults,Male,1119.3260869565217,16.0
tranzishun,,4.0,29.33333333,1.0,2.0,0.0,39089,0,0,1,1.0,0,29.0,True,Unknown,Male,1302.9666666666667,2.0
trashlexis,,35.0,22.64516129,0.882352941,8.0,3.0,36600,10,0,0,12.0,0,27.0,True,Unknown,Male,1307.142857142857,12.0
trashmito,30.0,11.0,27.125,0.428571429,3.0,0.0,32728,2,0,1,6.0,0,56.0,False,Adults,Male,574.1754385964912,7.0
trauls,20.0,8.0,19.66666667,0.5,5.0,0.0,43215,68,0,0,14.0,0,28.0,False,Teens,Male,1490.1724137931035,14.0
travdor,22.0,12.0,21.42857143,0.25,4.0,1.0,61578,1,0,0,7.0,0,37.0,False,Adults,Male,1620.4736842105262,7.0
travkafever,25.0,33.0,26.37037037,0.642857143,12.0,1.0,39853,151,0,1,0.0,0,50.0,False,Adults,Female,781.4313725490196,1.0
treacherouslee,,4.0,32.0,0.5,3.0,0.0,79992,129,0,1,2.0,0,49.0,False,Unknown,Male,1599.84,3.0
treborderp,,5.0,22.0,0.5,4.0,0.0,21684,109,0,1,2.0,0,25.0,Unknown,Unknown,Unknown,834.0,3.0
treborio,17.0,6.0,17.0,0.25,1.0,0.0,23271,50,0,0,11.0,0,43.0,True,Teens,Male,528.8863636363636,11.0
trebortaews,,6.0,34.33333333,0.2,3.0,0.0,38694,975,0,1,7.0,0,63.0,True,Unknown,Male,604.59375,8.0
treeclimber,,15.0,24.0,0.0,3.0,1.0,49503,9,0,1,2.0,0,66.0,Unknown,Unknown,Female,738.8507462686567,3.0
treeman,21.0,2.0,22.0,1.0,1.0,0.0,56522,0,0,1,4.0,0,67.0,False,Adults,Male,831.2058823529412,5.0
treemarquee,23.0,15.0,23.63636364,0.230769231,5.0,1.0,97481,5,4,1,114.0,0,67.0,True,Adults,Female,1433.5441176470588,119.0
trefadohnedeho,,1.0,23.0,1.0,1.0,0.0,28202,138,0,0,1.0,0,22.0,Unknown,Unknown,Unknown,1226.1739130434783,1.0
trekthc,,2.0,,1.0,1.0,0.0,54039,4,0,0,1.0,0,11.0,Unknown,Unknown,Male,4503.25,1.0
trenthead,,15.0,31.5,0.909090909,3.0,1.0,85708,133,0,0,8.0,0,62.0,True,Unknown,Male,1360.4444444444443,8.0
tresxae,,8.0,24.25,0.714285714,7.0,0.0,27580,172,0,0,,0,47.0,True,Unknown,Male,574.5833333333334,
treufa,,2.0,18.0,0.5,1.0,0.0,18062,86,0,0,0.0,0,8.0,Unknown,Unknown,Unknown,2006.888888888889,0.0
treulos,21.0,20.0,23.73333333,0.666666667,8.0,1.0,32099,315,0,1,6.0,0,32.0,False,Adults,Female,972.6969696969697,7.0
treuvine,22.0,41.0,24.10714286,0.387096774,2.0,2.0,44381,223,2,1,362.0,0,80.0,False,Adults,Female,547.9135802469136,365.0
trevatron5000,22.0,17.0,22.38461539,0.6,1.0,0.0,15315,30,0,0,18.0,0,27.0,True,Adults,Male,546.9642857142857,18.0
trevor202,23.0,7.0,22.6,1.0,1.0,0.0,58750,145,0,1,5.0,0,39.0,Unknown,Adults,Male,1468.75,6.0
trial-error,,7.0,21.5,0.8,1.0,0.0,5999,42,0,0,3.0,0,6.0,Unknown,Unknown,Male,857.0,3.0
triangleomer,16.0,114.0,21.86486487,0.764044944,30.0,5.0,32050,378,0,0,109.0,0,14.0,False,Teens,Male,2136.6666666666665,109.0
tribalcross,,1.0,34.0,1.0,1.0,0.0,23006,177,0,1,2.0,0,43.0,Unknown,Unknown,Unknown,522.8636363636364,3.0
trick1989,22.0,307.0,22.4212766,0.918149466,43.0,9.0,51000,0,1,0,1150.0,0,48.0,False,Adults,Male,1040.8163265306123,1151.0
triestesj,,0.0,,,0.0,0.0,60513,153,0,0,2.0,0,15.0,Unknown,Unknown,Unknown,3782.0625,2.0
triferlinks,22.0,15.0,22.16666667,0.357142857,2.0,0.0,43996,52,1,2,13.0,0,63.0,True,Adults,Male,687.4375,16.0
trigger7,50.0,40.0,25.16129032,0.571428571,17.0,2.0,227322,17,1,0,35.0,0,44.0,False,MiddleAged,Male,5051.6,36.0
triggs,30.0,4.0,28.0,0.333333333,3.0,0.0,141473,0,2,0,4.0,0,88.0,False,Adults,Male,1589.5842696629213,6.0
triklin,,6.0,28.0,0.8,4.0,0.0,55142,8,0,0,9.0,0,81.0,False,Unknown,Unknown,672.4634146341464,9.0
trill4lyfe,23.0,69.0,22.80392157,0.350877193,12.0,2.0,53810,95,49,0,41.0,0,75.0,Unknown,Adults,Female,708.0263157894736,90.0
trindadeocara,,17.0,17.66666667,0.235294118,1.0,0.0,25966,0,0,0,12.0,0,26.0,False,Unknown,Male,961.7037037037037,12.0
trinihotty,,0.0,,,0.0,0.0,10450,11,0,2,1.0,0,16.0,Unknown,Unknown,Unknown,614.7058823529412,3.0
trinimini,,2.0,,1.0,1.0,0.0,63178,0,55,0,0.0,0,56.0,False,Unknown,Female,1108.3859649122808,55.0
trinity5555,,7.0,26.0,0.75,1.0,0.0,25363,0,0,0,4.0,0,35.0,False,Unknown,Unknown,704.5277777777778,4.0
trinschi,,60.0,22.98113208,0.696428571,10.0,0.0,75271,0,0,0,99.0,0,66.0,True,Unknown,Male,1123.44776119403,99.0
triplamika,20.0,18.0,19.0,0.777777778,3.0,0.0,54242,22,0,1,21.0,0,49.0,False,Teens,Male,1084.84,22.0
tripo150,,24.0,23.76470588,0.904761905,8.0,0.0,60133,109,0,0,8.0,0,34.0,False,Unknown,Male,1718.0857142857142,8.0
trippgray,25.0,0.0,,,0.0,0.0,103257,12,0,1,1.0,0,42.0,True,Adults,Male,2401.3255813953488,2.0
trippingbillthy,26.0,9.0,28.28571429,1.0,2.0,0.0,44289,0,2,1,2.0,0,82.0,True,Adults,Male,533.6024096385543,5.0
tris2k9,19.0,21.0,20.75,0.733333333,2.0,0.0,23823,178,3,0,13.0,0,38.0,True,Teens,Male,610.8461538461538,16.0
trishsoco,22.0,4.0,22.66666667,0.666666667,1.0,0.0,33262,37,0,0,8.0,0,8.0,True,Adults,Female,3695.777777777778,8.0
trismegist,31.0,27.0,23.33333333,0.653846154,3.0,0.0,73549,0,1,1,167.0,0,73.0,False,Adults,Male,993.9054054054054,169.0
tristangage,,5.0,23.25,0.8,2.0,0.0,16064,20,0,0,1.0,0,24.0,Unknown,Unknown,Unknown,642.56,1.0
trizzha,,13.0,21.875,0.636363636,2.0,1.0,19911,57,0,0,6.0,0,21.0,True,Unknown,Female,905.0454545454545,6.0
trlr,24.0,12.0,19.22222222,0.4,3.0,1.0,8705,741,14,0,,0,15.0,True,Adults,Male,544.0625,
trodden,22.0,2.0,19.0,1.0,1.0,0.0,88002,4,0,0,3.0,0,59.0,True,Adults,Male,1466.7,3.0
trojanhouse,24.0,33.0,22.03225807,0.125,2.0,1.0,41765,26,0,0,14.0,0,31.0,False,Adults,Male,1305.15625,14.0
troll666,20.0,13.0,25.75,0.5,2.0,0.0,34299,0,0,0,8.0,0,45.0,True,Teens,Male,745.6304347826087,8.0
trollgott,,7.0,29.0,0.571428571,3.0,0.0,92654,23,0,1,11.0,0,60.0,False,Unknown,Unknown,1518.9180327868853,12.0
trollsluvme,,0.0,,,0.0,0.0,13857,5,0,2,0.0,0,18.0,Unknown,Unknown,Unknown,729.3157894736842,2.0
trolltass,28.0,7.0,28.57142857,0.857142857,1.0,0.0,161131,5,0,0,10.0,0,51.0,False,Adults,Male,3098.673076923077,10.0
tronbonjovi,23.0,10.0,20.71428571,0.714285714,1.0,0.0,42114,45,1,0,2.0,0,74.0,True,Adults,Female,561.52,3.0
trondhr,38.0,15.0,29.33333333,0.444444444,8.0,3.0,19628,20,0,1,15.0,0,37.0,False,Adults,Male,516.5263157894736,16.0
trondlange,26.0,9.0,22.28571429,0.571428571,3.0,0.0,40053,9,0,0,6.0,0,29.0,False,Adults,Male,1335.1,6.0
troth20,,54.0,22.73809524,0.311111111,4.0,0.0,35879,430,0,0,23.0,0,22.0,True,Unknown,Male,1559.9565217391305,23.0
trouble_ek,23.0,103.0,24.26923077,0.604651163,21.0,1.0,93374,844,19,2,154.0,0,61.0,False,Adults,Female,1506.032258064516,175.0
trouble_kelp,23.0,7.0,23.2,1.0,1.0,0.0,30810,86,0,0,30.0,0,30.0,True,Adults,Male,993.8709677419355,30.0
trouty,20.0,45.0,19.63333333,0.405405405,10.0,0.0,36897,193,1,0,41.0,0,65.0,True,Teens,Male,559.0454545454545,42.0
trovaedd,23.0,57.0,23.45238095,0.347826087,14.0,2.0,110755,205,1,1,139.0,0,35.0,False,Adults,Male,3076.527777777778,141.0
troy_jr,19.0,38.0,19.5,0.771428571,12.0,0.0,40123,136,0,1,,0,49.0,False,Teens,Male,802.46,
troybulldogs22,25.0,0.0,,,0.0,0.0,49302,0,0,0,0.0,0,68.0,True,Adults,Male,714.5217391304348,0.0
trr9,20.0,2.0,21.0,0.0,1.0,0.0,8253,1,0,0,1.0,0,11.0,Unknown,Teens,Female,687.75,1.0
trs-one,,12.0,21.55555556,0.9,5.0,1.0,14426,20,0,0,4.0,0,25.0,True,Unknown,Unknown,554.8461538461538,4.0
trubandrew,,1.0,19.0,1.0,1.0,0.0,33911,0,0,1,2.0,0,17.0,Unknown,Unknown,Unknown,1883.9444444444443,3.0
trucemarkoz,21.0,60.0,21.2173913,0.740740741,17.0,2.0,49022,125,0,0,71.0,0,40.0,False,Adults,Male,1195.658536585366,71.0
trudatbrad,,16.0,20.7,0.642857143,4.0,1.0,121278,23,0,1,16.0,0,61.0,True,Unknown,Male,1956.0967741935483,17.0
truel1e,,51.0,19.70588235,0.931818182,7.0,0.0,50389,590,45,0,661.0,0,17.0,False,Unknown,Male,2799.3888888888887,706.0
truelauras,17.0,3.0,22.0,0.666666667,2.0,0.0,21404,16,0,0,8.0,0,29.0,False,Teens,Male,713.4666666666667,8.0
truslack,20.0,11.0,20.125,0.333333333,7.0,0.0,10038,6,1,0,1.0,0,15.0,True,Teens,Male,627.375,2.0
trustmeonthis,,3.0,22.0,1.0,1.0,0.0,57390,0,0,0,0.0,0,33.0,True,Unknown,Female,1687.9411764705883,0.0
try_polisu,24.0,11.0,23.71428571,0.777777778,5.0,0.0,57063,37,1,1,13.0,0,60.0,False,Adults,Male,935.4590163934427,15.0
tryingtofly,,40.0,20.36842105,0.464285714,5.0,0.0,42126,278,30,2,1318.0,0,53.0,True,Unknown,Female,780.1111111111111,1350.0
tryzer,20.0,46.0,20.22580645,0.710526316,8.0,0.0,107154,51,0,0,33.0,0,60.0,True,Teens,Male,1756.622950819672,33.0
trzciina,20.0,22.0,21.0,0.85,5.0,0.0,34059,52,2,1,175.0,0,59.0,False,Teens,Female,567.65,178.0
tsanir,16.0,28.0,19.95454546,0.291666667,3.0,0.0,38537,134,14,0,1671.0,0,27.0,False,Teens,Female,1376.3214285714287,1685.0
tsaroth127,,2.0,29.0,1.0,1.0,0.0,45483,1,0,0,1.0,0,49.0,Unknown,Unknown,Unknown,909.66,1.0
tsaus,29.0,19.0,27.36363636,0.875,5.0,1.0,31966,199,0,1,3.0,0,31.0,False,Adults,Male,998.9375,4.0
tschisor,23.0,25.0,21.55,0.714285714,2.0,1.0,110162,86,1,0,56.0,0,56.0,False,Adults,Male,1932.6666666666667,57.0
tschlagen,,0.0,,,0.0,0.0,13365,0,0,0,1.0,0,13.0,Unknown,Unknown,Unknown,954.6428571428571,1.0
tscotch,26.0,2.0,27.0,0.0,1.0,0.0,48336,33,0,0,2.0,0,35.0,False,Adults,Male,1342.6666666666667,2.0
tsei_,18.0,20.0,20.4375,0.944444444,1.0,0.0,36586,0,21,0,19.0,0,31.0,False,Teens,Male,1143.3125,40.0
tshirtenator,32.0,12.0,27.6,0.0,3.0,1.0,108316,0,0,0,4.0,0,80.0,False,Adults,Female,1337.2345679012346,4.0
tsipadui,26.0,14.0,24.7,0.714285714,1.0,0.0,83131,292,0,1,19.0,0,71.0,False,Adults,Male,1154.5972222222222,20.0
tskillet,,6.0,30.0,0.5,3.0,0.0,32096,43,0,1,3.0,0,55.0,False,Unknown,Male,573.1428571428571,4.0
tsp41056,42.0,11.0,23.33333333,0.3,3.0,1.0,118737,28,1,0,5.0,0,50.0,True,MiddleAged,Male,2328.176470588235,6.0
tsubfour,,1.0,21.0,0.0,1.0,0.0,18132,18,0,0,1.0,0,33.0,Unknown,Unknown,Unknown,533.2941176470588,1.0
tsukikaede,,15.0,20.66666667,0.714285714,5.0,0.0,267055,61,0,2,184.0,0,43.0,Unknown,Unknown,Male,6069.431818181818,186.0
tsukikopipari,26.0,10.0,23.0,0.25,7.0,2.0,14697,83,0,1,7.0,0,27.0,False,Adults,Female,524.8928571428571,8.0
tsukimy,,7.0,17.5,0.666666667,1.0,0.0,10202,111,0,0,2.0,0,16.0,Unknown,Unknown,Unknown,600.1176470588235,2.0
tsumaranai_,,15.0,25.0,0.916666667,5.0,1.0,30204,120,15,0,181.0,0,36.0,Unknown,Unknown,Unknown,816.3243243243244,196.0
tsumugi-,,3.0,23.0,1.0,1.0,0.0,39592,226,0,0,0.0,0,18.0,Unknown,Unknown,Unknown,2083.7894736842104,0.0
tsurutsuru,26.0,10.0,27.33333333,0.5,6.0,0.0,74372,0,0,0,40.0,0,60.0,False,Adults,Male,1219.2131147540983,40.0
tsutsumii,21.0,20.0,21.94736842,0.421052632,6.0,1.0,8629,216,3,0,19.0,0,9.0,False,Adults,Male,862.9,22.0
tszyt,22.0,8.0,23.85714286,0.625,5.0,0.0,16821,92,0,0,63.0,0,30.0,False,Adults,Female,542.6129032258065,63.0
ttankgirl,,3.0,25.5,1.0,1.0,0.0,19975,4,0,0,1.0,0,36.0,False,Unknown,Female,539.8648648648649,1.0
ttanukii,,33.0,20.76923077,0.333333333,3.0,0.0,63459,0,0,1,50.0,0,59.0,False,Unknown,Unknown,1057.65,51.0
ttase,,11.0,18.6,0.625,1.0,0.0,20014,26,0,0,5.0,0,31.0,Unknown,Unknown,Unknown,625.4375,5.0
ttnick_,19.0,27.0,19.47619048,0.625,12.0,1.0,15357,37,1,0,14.0,0,25.0,True,Teens,Male,590.6538461538462,15.0
ttpot,,5.0,25.0,0.8,4.0,1.0,73697,51,0,0,3.0,0,44.0,Unknown,Unknown,Unknown,1637.7111111111112,3.0
ttsa,21.0,27.0,20.0,0.565217391,3.0,0.0,34816,70,1,1,156.0,0,62.0,False,Adults,Male,552.6349206349206,158.0
tu144,26.0,3.0,25.5,0.0,3.0,0.0,71787,0,0,0,1.0,0,71.0,False,Adults,Male,997.0416666666666,1.0
tuailyte,17.0,16.0,18.25,0.9,1.0,0.0,28363,22,0,0,12.0,0,31.0,True,Teens,Male,886.34375,12.0
tualatin14,27.0,43.0,24.83333333,0.25,15.0,2.0,63066,1841,19,0,,0,40.0,False,Adults,Male,1538.1951219512196,
tubabazar,,1.0,33.0,0.0,1.0,0.0,17146,179,0,0,2.0,0,27.0,Unknown,Unknown,Unknown,612.3571428571429,2.0
tubustd,24.0,66.0,22.875,0.892857143,13.0,1.0,31522,0,5,0,8.0,0,43.0,False,Adults,Male,716.4090909090909,13.0
tuckajay16,,6.0,27.83333333,1.0,1.0,0.0,55873,0,0,2,7.0,0,47.0,Unknown,Unknown,Unknown,1164.0208333333333,9.0
tuco_was,20.0,18.0,20.625,0.6875,1.0,0.0,38072,23,0,1,1.0,0,42.0,False,Teens,Male,885.3953488372093,2.0
tuerkenluemmel,31.0,2.0,30.0,1.0,1.0,0.0,35483,4,0,0,15.0,0,58.0,True,Adults,Male,601.4067796610169,15.0
tuffasaurus,23.0,13.0,22.0,0.545454546,4.0,1.0,61392,29,0,2,19.0,0,57.0,True,Adults,Male,1058.4827586206898,21.0
tuffff,,6.0,21.0,1.0,3.0,0.0,28674,6,0,0,4.0,0,25.0,Unknown,Unknown,Unknown,1102.8461538461538,4.0
tuftymctavish,,16.0,36.75,0.916666667,3.0,0.0,69613,53,0,1,13.0,0,79.0,True,Unknown,Male,870.1625,14.0
tuke_fran,26.0,86.0,22.94366197,0.938271605,19.0,0.0,47816,74,0,0,20.0,0,54.0,False,Adults,Male,869.3818181818182,20.0
tul,22.0,46.0,20.86842105,0.452380952,3.0,0.0,146446,138,12,0,22.0,0,73.0,Unknown,Adults,Male,1979.0,34.0
tulakk,21.0,59.0,22.56818182,0.54,7.0,0.0,119434,756,48,1,341.0,0,57.0,False,Adults,Male,2059.206896551724,390.0
tulam,25.0,15.0,28.0,0.583333333,6.0,1.0,32826,0,0,1,40.0,0,59.0,False,Adults,Female,547.1,41.0
tularist,,25.0,25.55555556,0.130434783,6.0,1.0,32360,112,0,0,,0,40.0,Unknown,Unknown,Male,789.2682926829268,
tuljan,,6.0,22.2,1.0,4.0,0.0,24970,10,1,0,8.0,0,47.0,False,Unknown,Male,520.2083333333334,9.0
tumbling-down,21.0,101.0,23.44,0.604651163,18.0,10.0,105567,246,8,0,155.0,0,71.0,False,Adults,Female,1466.2083333333333,163.0
tumida,27.0,54.0,26.81081081,0.621621622,15.0,0.0,248610,98,0,0,31.0,0,46.0,Unknown,Adults,Unknown,5289.574468085107,31.0
tumsik,28.0,7.0,25.25,0.428571429,1.0,1.0,12852,453,11,1,,0,7.0,False,Adults,Male,1606.5,
tun1c0,21.0,37.0,20.15625,0.588235294,4.0,0.0,21956,15,0,0,1.0,0,36.0,False,Adults,Male,593.4054054054054,1.0
tunczyka,,1.0,24.0,1.0,1.0,0.0,27906,0,0,0,0.0,0,47.0,Unknown,Unknown,Unknown,581.375,0.0
tundra-desert,23.0,0.0,,,0.0,0.0,13175,31,0,0,0.0,0,18.0,False,Adults,Male,693.421052631579,0.0
tunnusluku,19.0,30.0,19.12,0.28,5.0,0.0,40036,10,6,1,7.0,0,51.0,False,Teens,Female,769.9230769230769,14.0
tupperware,31.0,30.0,26.56521739,0.695652174,8.0,0.0,48090,260,1,1,17.0,0,75.0,False,Adults,Male,632.7631578947369,19.0
turac82,,4.0,27.33333333,1.0,1.0,0.0,28302,331,0,0,0.0,0,33.0,False,Unknown,Male,832.4117647058823,0.0
turbizzle,21.0,1.0,,0.0,0.0,0.0,17057,22,0,0,1.0,0,25.0,True,Adults,Male,656.0384615384615,1.0
turbodeathkitty,,7.0,22.33333333,0.5,2.0,0.0,77021,14,0,0,2.0,0,36.0,False,Unknown,Male,2081.6486486486488,2.0
turboneger,24.0,15.0,23.92307692,0.538461539,4.0,0.0,125916,129,651,2,54.0,0,68.0,True,Adults,Male,1824.8695652173913,707.0
turinguvstroj,23.0,6.0,21.6,0.5,2.0,0.0,10310,20,0,0,6.0,0,13.0,False,Adults,Male,736.4285714285714,6.0
turis69,,1.0,,,0.0,0.0,87817,81,0,1,1.0,0,37.0,Unknown,Unknown,Unknown,2310.9736842105262,2.0
turk70,27.0,33.0,26.34782609,0.608695652,3.0,1.0,49802,47,1,1,20.0,0,78.0,True,Adults,Male,630.4050632911392,22.0
turkeysalad,21.0,23.0,20.75,0.684210526,3.0,0.0,21740,116,0,0,2.0,0,37.0,True,Adults,Male,572.1052631578947,2.0
turnnburn63,21.0,8.0,21.5,0.285714286,2.0,0.0,26429,38,0,0,3.0,0,27.0,True,Adults,Female,943.8928571428571,3.0
turojr,24.0,6.0,26.0,0.5,1.0,0.0,37962,0,0,1,5.0,0,48.0,False,Adults,Male,774.734693877551,6.0
turtletracy,,2.0,33.0,0.0,1.0,0.0,9910,1,0,0,2.0,0,17.0,Unknown,Unknown,Unknown,550.5555555555555,2.0
tusqa,23.0,21.0,23.92307692,0.411764706,4.0,0.0,55806,50,4,1,31.0,0,24.0,False,Adults,Female,2232.24,36.0
tutenrak,,3.0,19.33333333,0.666666667,1.0,0.0,44276,3,0,0,8.0,0,47.0,Unknown,Unknown,Unknown,922.4166666666666,8.0
tutifruuti,22.0,121.0,22.96808511,0.495145631,18.0,0.0,24987,497,0,3,206.0,0,40.0,False,Adults,Female,609.439024390244,209.0
tuxedomole,23.0,15.0,23.7,0.583333333,2.0,0.0,23260,0,0,0,7.0,0,32.0,True,Adults,Male,704.8484848484849,7.0
tvan2,,0.0,,,0.0,0.0,35654,0,0,0,1.0,0,17.0,Unknown,Unknown,Unknown,1980.7777777777778,1.0
tvickie,20.0,5.0,19.5,0.6,2.0,0.0,35165,2681,0,0,0.0,0,28.0,False,Teens,Female,1212.5862068965516,0.0
tvonbeck,,8.0,27.8,0.0,5.0,2.0,17373,9,0,1,2.0,0,15.0,False,Unknown,Male,1085.8125,3.0
tvt24,,1.0,,,0.0,0.0,11500,2,0,0,1.0,0,13.0,Unknown,Unknown,Unknown,821.4285714285714,1.0
twan_luan,21.0,4.0,21.0,1.0,1.0,0.0,5825,23,0,0,1.0,0,6.0,False,Adults,Male,832.1428571428571,1.0
twbm,26.0,3.0,30.0,1.0,1.0,0.0,50689,0,0,0,3.0,0,67.0,False,Adults,Male,745.4264705882352,3.0
tweak546,21.0,2.0,24.0,1.0,1.0,0.0,44022,3,27,1,13.0,0,65.0,True,Adults,Male,667.0,41.0
tweakleton,25.0,6.0,24.6,1.0,2.0,0.0,49411,24,17,0,3.0,0,78.0,True,Adults,Unknown,625.4556962025316,20.0
twenty-ten,19.0,20.0,18.46666667,0.4,6.0,1.0,38432,1256,14,0,277.0,0,20.0,False,Teens,Female,1830.095238095238,291.0
twentyseveninch,18.0,2.0,22.0,0.0,1.0,0.0,21480,99,0,0,1.0,0,13.0,True,Teens,Male,1534.2857142857142,1.0
twibbse,19.0,11.0,19.16666667,0.166666667,3.0,0.0,30126,28,0,0,5.0,0,39.0,True,Teens,Male,753.15,5.0
twiggy_miss,19.0,27.0,23.30434783,0.538461539,2.0,0.0,19632,242,0,0,116.0,0,35.0,False,Teens,Female,545.3333333333334,116.0
twiggygirl86,24.0,92.0,26.50704225,0.638554217,26.0,1.0,29471,261,3,4,107.0,0,29.0,True,Adults,Female,982.3666666666667,114.0
twilightrevival,,0.0,,,0.0,0.0,33124,1,0,0,0.0,0,36.0,Unknown,Unknown,Unknown,895.2432432432432,0.0
twingrant,,8.0,21.8,0.75,1.0,0.0,24764,4,0,0,5.0,0,16.0,Unknown,Unknown,Male,1456.7058823529412,5.0
twinkleatnight,,17.0,24.46153846,0.0,4.0,1.0,19067,0,0,0,11.0,0,24.0,False,Unknown,Female,762.68,11.0
twinsin,26.0,1.0,26.0,1.0,1.0,0.0,34976,13,0,0,1.0,0,55.0,True,Adults,Male,624.5714285714286,1.0
twirly09,,1.0,21.0,0.0,0.0,0.0,22069,0,0,0,1.0,0,36.0,True,Unknown,Female,596.4594594594595,1.0
twistedurges,24.0,63.0,23.08888889,0.384615385,12.0,2.0,173271,579,29,0,52.0,0,51.0,False,Adults,Male,3332.1346153846152,81.0
